gene,threshold,JSD,size_le,size_he
ENSG00000005421.9,2.7e-05,0.09888350947779168,264.0,561.0
ENSG00000005436.14,0.00867,0.10000972278498563,264.0,561.0
ENSG00000005448.17,0.005526,0.09998359365341969,254.0,571.0
ENSG00000005469.12,0.010549,0.10141208841361567,251.0,574.0
ENSG00000005471.19,0.000825,0.10391799959424064,261.0,564.0
ENSG00000005483.21,0.040705,0.10315040737771175,256.0,569.0
ENSG00000005486.17,0.044034,0.1028201197673789,263.0,562.0
ENSG00000005513.10,0.000234,0.10234725341728552,279.0,546.0
ENSG00000005700.15,0.036824,0.10126029484558499,288.0,537.0
ENSG00000005801.18,0.010987,0.10598390678099606,250.0,575.0
ENSG00000005810.18,0.028104,0.1022620612864587,276.0,549.0
ENSG00000005812.11,0.023835,0.09963413748614958,266.0,559.0
ENSG00000005844.19,0.008245,0.1054570211722876,248.0,577.0
ENSG00000005882.12,0.008608,0.10351020095273844,265.0,560.0
ENSG00000005884.18,0.031764,0.10459140110704523,248.0,577.0
ENSG00000005889.16,0.024436,0.10079900020535892,250.0,575.0
ENSG00000005893.16,0.123412,0.09859874452209688,248.0,577.0
ENSG00000005961.19,0.000231,0.1048976157444996,256.0,569.0
ENSG00000005981.13,2.7e-05,0.09806878768497443,302.0,523.0
ENSG00000006007.12,0.041624,0.10410395657802297,261.0,564.0
ENSG00000006015.18,0.005815,0.10371297135014883,267.0,558.0
ENSG00000006016.11,0.000774,0.10083755411580894,263.0,562.0
ENSG00000006025.12,0.004008,0.10385058079579608,252.0,573.0
ENSG00000006042.12,0.018684,0.09959228595722147,331.0,494.0
ENSG00000006047.13,0.006125,0.10230161477761375,562.0,263.0
ENSG00000006059.4,7e-06,0.10193309645183599,248.0,577.0
ENSG00000006062.17,0.005819,0.10796412106677698,253.0,572.0
ENSG00000006071.15,0.001106,0.09952509049205358,259.0,566.0
ENSG00000006116.4,,-inf,,
ENSG00000006118.15,0.033697,0.09882851784154514,323.0,502.0
ENSG00000006125.18,0.240639,0.09668576926077765,475.0,350.0
ENSG00000006128.12,2.7e-05,0.09939478208426822,269.0,556.0
ENSG00000006194.10,0.020913,0.10122864697199055,257.0,568.0
ENSG00000006210.7,0.012183,0.09778216556432917,248.0,577.0
ENSG00000006282.21,0.022879,0.10452144873851846,250.0,575.0
ENSG00000006283.18,0.000246,0.09574551100332095,296.0,529.0
ENSG00000006327.14,0.015831,0.09766271709707558,248.0,577.0
ENSG00000006377.11,1.5e-05,0.10584305126492519,260.0,565.0
ENSG00000006432.15,0.011091,0.09910069441465935,460.0,365.0
ENSG00000006451.8,0.057386,0.0978010155953106,577.0,248.0
ENSG00000006453.14,0.013139,0.10132298483435997,252.0,573.0
ENSG00000006459.11,0.017222,0.10193444694357831,277.0,548.0
ENSG00000006468.14,0.004771,0.10571723361730019,256.0,569.0
ENSG00000006530.18,0.014228,0.10068722388527317,267.0,558.0
ENSG00000006534.16,0.005975,0.09880100168136899,248.0,577.0
ENSG00000006555.11,0.002544,0.10369549970558403,248.0,577.0
ENSG00000006576.16,0.01663,0.10056340493511706,248.0,577.0
ENSG00000006606.9,8.1e-05,0.10179968517032842,249.0,576.0
ENSG00000006607.14,0.016999,0.10026133340029736,248.0,577.0
ENSG00000006611.17,6.9e-05,0.09955641035290964,456.0,369.0
ENSG00000006625.18,0.027491,0.09854955069750215,560.0,265.0
ENSG00000006634.8,0.006547,0.10365507814197428,248.0,577.0
ENSG00000006638.13,0.00113,0.09937707131694332,277.0,548.0
ENSG00000006652.15,0.003034,0.10049836573263535,263.0,562.0
ENSG00000006659.13,0.0,0.094956172132695,425.0,400.0
ENSG00000006695.12,0.007273,0.10049836573263535,263.0,562.0
ENSG00000006704.11,0.02146,0.09695021548448812,383.0,442.0
ENSG00000006712.15,0.037728,0.10363017247031162,285.0,540.0
ENSG00000006715.16,0.05052,0.0988831512760279,573.0,252.0
ENSG00000006740.17,0.005697,0.1021000299075972,551.0,274.0
ENSG00000006744.19,0.033593,0.0992170957885952,323.0,502.0
ENSG00000006747.15,0.001964,0.10110742447041116,248.0,577.0
ENSG00000006756.16,0.038655,0.10421580016745752,250.0,575.0
ENSG00000006757.12,0.011601,0.10026133344251803,248.0,577.0
ENSG00000006788.14,0.000168,0.0987067088283402,337.0,488.0
ENSG00000006831.10,0.070145,0.09945866752792902,377.0,448.0
ENSG00000006837.12,0.000199,0.10710036087042052,253.0,572.0
ENSG00000007001.13,5.3e-05,0.10052508228932358,330.0,495.0
ENSG00000007038.11,0.000107,0.10331004912255792,250.0,575.0
ENSG00000007047.15,0.020364,0.10110742451263183,248.0,577.0
ENSG00000007062.12,0.030201,0.10136907448384175,577.0,248.0
ENSG00000007080.11,0.016753,0.10453105266958895,248.0,577.0
ENSG00000007129.18,0.000418,0.10322831496027524,251.0,574.0
ENSG00000007168.14,0.05392,0.09888315119388227,252.0,573.0
ENSG00000007171.18,0.000551,0.10263492776626412,559.0,266.0
ENSG00000007174.18,9.3e-05,0.10196343481745779,248.0,577.0
ENSG00000007202.15,0.063938,0.10227276544071418,251.0,574.0
ENSG00000007216.15,0.001493,0.09953626063215848,549.0,276.0
ENSG00000007237.19,0.020071,0.09857807793649447,344.0,481.0
ENSG00000007255.10,0.010228,0.10033337688388108,259.0,566.0
ENSG00000007264.15,0.000849,0.10790712431377948,262.0,563.0
ENSG00000007306.15,0.000398,0.10235679091300341,568.0,257.0
ENSG00000007312.13,0.000452,0.10457313044692415,258.0,567.0
ENSG00000007314.12,0.000485,0.09918338684366224,305.0,520.0
ENSG00000007341.19,0.00619,0.10273724827177189,331.0,494.0
ENSG00000007350.17,1e-05,0.10124266011472347,258.0,567.0
ENSG00000007372.24,8.2e-05,0.09908663455405764,463.0,362.0
ENSG00000007376.8,0.012308,0.0991468522921213,304.0,521.0
ENSG00000007384.15,0.023117,0.09891810901533901,289.0,536.0
ENSG00000007392.17,0.01746,0.1012910293840283,278.0,547.0
ENSG00000007402.12,0.003008,0.10056129497590535,251.0,574.0
ENSG00000007516.14,0.002812,0.0975390183636772,283.0,542.0
ENSG00000007520.4,0.012529,0.098607837545754,248.0,577.0
ENSG00000007541.17,0.02717,0.09691233494682965,343.0,482.0
ENSG00000007545.16,0.009422,0.10459140106482456,248.0,577.0
ENSG00000007866.22,0.0192,0.1036954997478047,248.0,577.0
ENSG00000007908.16,0.002421,0.09858960013545923,344.0,481.0
ENSG00000007923.16,0.014167,0.10284940863547025,248.0,577.0
ENSG00000007933.13,0.000798,0.10145373350552826,258.0,567.0
ENSG00000007944.15,0.021479,0.10271390092136709,264.0,561.0
ENSG00000007952.18,0.000891,0.09831985867993155,555.0,270.0
ENSG00000007968.7,0.006496,0.10125898150216886,545.0,280.0
ENSG00000008018.9,0.094099,0.09871018818366059,565.0,260.0
ENSG00000008056.14,0.000377,0.10041348242294748,315.0,510.0
ENSG00000008083.14,0.021398,0.10222606816641654,280.0,545.0
ENSG00000008086.13,0.018059,0.10488389595933972,564.0,261.0
ENSG00000008118.10,0.000134,0.10177111176589684,346.0,479.0
ENSG00000008128.23,0.000315,0.10043077209966189,260.0,565.0
ENSG00000008130.15,0.026817,0.10898182767978373,248.0,577.0
ENSG00000008196.13,0.05865,0.10050310309852944,577.0,248.0
ENSG00000008197.5,,-inf,,
ENSG00000008226.20,0.00026,0.11082488663449631,248.0,577.0
ENSG00000008256.16,0.01668,0.10322831496027524,251.0,574.0
ENSG00000008277.14,0.002951,0.10194297743441605,248.0,577.0
ENSG00000008282.9,0.061392,0.10118681975726979,248.0,577.0
ENSG00000008283.16,0.074724,0.09878694788781889,255.0,570.0
ENSG00000008294.21,0.044481,0.1017002090376035,279.0,546.0
ENSG00000008300.17,0.002725,0.10453105266958895,248.0,577.0
ENSG00000008311.15,0.003274,0.10153363603288776,252.0,573.0
ENSG00000008323.15,0.005263,0.10026133340029734,248.0,577.0
ENSG00000008324.12,0.007895,0.10304515121193839,295.0,530.0
ENSG00000008382.16,0.003806,0.10276864941584088,248.0,577.0
ENSG00000008394.13,0.113669,0.10168208164345635,570.0,255.0
ENSG00000008405.12,0.02047,0.10201319567043787,577.0,248.0
ENSG00000008438.5,0.0,0.10159794126946364,266.0,559.0
ENSG00000008441.18,0.043749,0.10232043634066917,251.0,574.0
ENSG00000008513.16,0.081568,0.09971809546904775,532.0,293.0
ENSG00000008516.17,0.000793,0.10592939540918761,250.0,575.0
ENSG00000008517.18,0.011443,0.10193309649405666,248.0,577.0
ENSG00000008710.20,0.01736,0.10379532701358002,261.0,564.0
ENSG00000008735.14,0.006708,0.1059715575543847,263.0,562.0
ENSG00000008838.20,0.065339,0.09847376002729966,552.0,273.0
ENSG00000008853.17,0.006808,0.10849347993158756,255.0,570.0
ENSG00000008869.12,0.025494,0.10075616018198918,292.0,533.0
ENSG00000008952.17,0.080433,0.09972034430891186,251.0,574.0
ENSG00000008988.11,0.373188,0.09887236079024302,525.0,300.0
ENSG00000009307.16,0.285166,0.1031215018230921,275.0,550.0
ENSG00000009335.18,0.054013,0.10118681975726979,248.0,577.0
ENSG00000009413.16,0.011323,0.10037024079950205,248.0,577.0
ENSG00000009694.13,0.000165,0.10266051712990447,278.0,547.0
ENSG00000009709.12,7.4e-05,0.10722630184762483,571.0,254.0
ENSG00000009724.17,0.000306,0.10110742447041114,248.0,577.0
ENSG00000009765.15,0.001178,0.10102632739449252,571.0,254.0
ENSG00000009780.16,0.007015,0.10369549970558403,248.0,577.0
ENSG00000009790.15,0.001941,0.11463457224169704,248.0,577.0
ENSG00000009830.12,0.011427,0.10256838158861079,251.0,574.0
ENSG00000009844.16,0.040835,0.1062934559655577,577.0,248.0
ENSG00000009950.16,0.00041,0.10083755403987418,263.0,562.0
ENSG00000009954.11,0.068715,0.10173230703809444,250.0,575.0
ENSG00000010017.13,0.024686,0.10140949600523086,248.0,577.0
ENSG00000010030.14,0.001766,0.10410261400677326,271.0,554.0
ENSG00000010072.16,0.011725,0.09839193805336585,512.0,313.0
ENSG00000010165.20,0.027329,0.10368978755136926,273.0,552.0
ENSG00000010219.13,0.009863,0.10007147896817176,564.0,261.0
ENSG00000010244.19,0.062298,0.1037053806881641,248.0,577.0
ENSG00000010256.11,0.063264,0.10620735857087471,253.0,572.0
ENSG00000010270.14,0.016173,0.09804418619533603,333.0,492.0
ENSG00000010278.15,0.168928,0.09834910379429082,266.0,559.0
ENSG00000010282.15,7e-06,0.10103094058038407,347.0,478.0
ENSG00000010292.13,0.067368,0.0997018784907963,567.0,258.0
ENSG00000010295.20,0.003804,0.10194297743441605,248.0,577.0
ENSG00000010310.9,0.000637,0.09966758391849945,281.0,544.0
ENSG00000010318.21,0.00194,0.10836305474869448,251.0,574.0
ENSG00000010319.7,0.007905,0.09979665380611204,329.0,496.0
ENSG00000010322.16,0.036826,0.10385058075472324,252.0,573.0
ENSG00000010327.10,0.017991,0.1055457621605238,257.0,568.0
ENSG00000010361.14,0.005453,0.10647440814557535,248.0,577.0
ENSG00000010379.16,1.4e-05,0.0971743295254731,322.0,503.0
ENSG00000010404.18,0.002598,0.10328722747165357,256.0,569.0
ENSG00000010438.17,1.4e-05,0.10516957045704592,263.0,562.0
ENSG00000010539.12,0.005953,0.10521007382849838,259.0,566.0
ENSG00000010610.10,0.022757,0.1070758471691523,249.0,576.0
ENSG00000010626.15,0.004362,0.10635545117747172,254.0,571.0
ENSG00000010671.16,0.003468,0.10329595348568302,260.0,565.0
ENSG00000010704.18,0.006664,0.09731235985176132,255.0,570.0
ENSG00000010803.16,0.018885,0.1050702682976132,250.0,575.0
ENSG00000010810.17,0.012658,0.10193309645183599,248.0,577.0
ENSG00000010818.10,0.01603,0.10096282707925125,268.0,557.0
ENSG00000010932.17,0.002015,0.09735756072274523,259.0,566.0
ENSG00000011007.12,0.026897,0.10500635631276535,255.0,570.0
ENSG00000011009.11,0.030572,0.10079187708354119,250.0,575.0
ENSG00000011021.23,0.007073,0.10566741829490313,256.0,569.0
ENSG00000011028.14,0.053592,0.09910720055009484,291.0,534.0
ENSG00000011052.21,,-inf,,
ENSG00000011083.9,3e-05,0.09911265898413849,255.0,570.0
ENSG00000011105.14,0.039635,0.09968674332520591,252.0,573.0
ENSG00000011114.15,0.019901,0.09889726514325675,278.0,547.0
ENSG00000011132.12,0.005434,0.10296061000868767,267.0,558.0
ENSG00000011143.19,0.007942,0.1022655063522775,248.0,577.0
ENSG00000011198.10,0.01868,0.10230061244762526,274.0,551.0
ENSG00000011201.12,0.008386,0.09903044886492798,261.0,564.0
ENSG00000011243.18,0.013256,0.10362818927511652,258.0,567.0
ENSG00000011258.16,0.026718,0.10348130875503693,576.0,249.0
ENSG00000011260.14,0.033227,0.09854412894431286,570.0,255.0
ENSG00000011275.19,0.029386,0.10455151005263069,248.0,577.0
ENSG00000011295.16,0.02397,0.09859874452209688,248.0,577.0
ENSG00000011304.22,0.130911,0.10284940863547024,248.0,577.0
ENSG00000011332.19,0.000261,0.1019857128775141,303.0,522.0
ENSG00000011347.10,0.066856,0.09777138613516534,517.0,308.0
ENSG00000011376.12,0.014571,0.10440569465125714,325.0,500.0
ENSG00000011405.13,0.030696,0.1057172336173002,256.0,569.0
ENSG00000011422.12,0.014098,0.1001044349772692,259.0,566.0
ENSG00000011426.11,0.031157,0.10015416961006256,565.0,260.0
ENSG00000011451.21,0.032609,0.10284940863547026,248.0,577.0
ENSG00000011454.18,0.060718,0.09750296142654503,564.0,261.0
ENSG00000011465.18,0.211002,0.09771756938329695,319.0,506.0
ENSG00000011478.13,0.005884,0.10017069319808791,248.0,577.0
ENSG00000011485.15,0.02557,0.10528983368411043,249.0,576.0
ENSG00000011523.14,0.013927,0.10026133340029736,248.0,577.0
ENSG00000011566.15,0.032844,0.10158351663482987,518.0,307.0
ENSG00000011590.14,0.000209,0.10955553846381372,262.0,563.0
ENSG00000011600.12,0.016917,0.10888862262064962,257.0,568.0
ENSG00000011638.11,0.031604,0.10117548217060907,512.0,313.0
ENSG00000011677.13,5.9e-05,0.10222580098764474,569.0,256.0
ENSG00000012048.23,0.01703,0.09859874456431758,577.0,248.0
ENSG00000012061.16,0.021704,0.10647440814557535,248.0,577.0
ENSG00000012124.17,0.002398,0.10492650785132915,265.0,560.0
ENSG00000012171.20,0.005034,0.10788101863122461,250.0,575.0
ENSG00000012174.12,0.015043,0.09942441650352171,248.0,577.0
ENSG00000012211.13,0.004747,0.10438504367121712,249.0,576.0
ENSG00000012223.13,0.026276,0.09950368261788484,298.0,527.0
ENSG00000012232.9,0.019561,0.10313320522507254,278.0,547.0
ENSG00000012504.15,,-inf,,
ENSG00000012660.14,0.157808,0.09896617941692026,394.0,431.0
ENSG00000012779.11,0.007477,0.108075585673084,248.0,577.0
ENSG00000012817.16,,-inf,,
ENSG00000012822.16,0.031758,0.10343979653931523,273.0,552.0
ENSG00000012963.15,0.02746,0.10008721519836018,266.0,559.0
ENSG00000012983.11,0.024458,0.1017850862921961,281.0,544.0
ENSG00000013016.16,0.011294,0.09659120439114471,475.0,350.0
ENSG00000013275.8,0.042889,0.10519660454241395,254.0,571.0
ENSG00000013288.9,0.037717,0.10217271984685866,262.0,563.0
ENSG00000013293.6,5e-06,0.1005000081941192,252.0,573.0
ENSG00000013297.12,0.001208,0.09983612503239786,251.0,574.0
ENSG00000013306.16,0.097831,0.10369549970558405,577.0,248.0
ENSG00000013364.19,0.075601,0.10323671396040479,296.0,529.0
ENSG00000013374.16,0.035861,0.10691319472116098,254.0,571.0
ENSG00000013375.16,0.019923,0.10240460208762822,289.0,536.0
ENSG00000013392.8,0.004099,0.10441442206945445,259.0,566.0
ENSG00000013441.16,0.030897,0.10360596687361748,269.0,556.0
ENSG00000013503.10,0.006912,0.0999015384277236,273.0,552.0
ENSG00000013523.11,0.011249,0.10184897479373295,255.0,570.0
ENSG00000013561.18,0.034297,0.09727102712380178,319.0,506.0
ENSG00000013563.14,0.004229,0.10037024084172275,248.0,577.0
ENSG00000013573.17,0.012629,0.09927625546153093,447.0,378.0
ENSG00000013583.10,0.053347,0.09942441650352173,577.0,248.0
ENSG00000013588.9,0.229969,0.10117164091686738,572.0,253.0
ENSG00000013619.14,0.001858,0.10906248338074825,248.0,577.0
ENSG00000013725.14,0.002284,0.10999939011671445,248.0,577.0
ENSG00000013810.20,0.031789,0.10057770597451854,566.0,259.0
ENSG00000014123.10,0.022844,0.10438504362928439,249.0,576.0
ENSG00000014138.9,0.002129,0.09927127425241333,255.0,570.0
ENSG00000014164.7,0.018619,0.10015765017693845,356.0,469.0
ENSG00000014216.16,0.097435,0.10017069319808791,248.0,577.0
ENSG00000014257.16,0.000678,0.09718093106826109,293.0,532.0
ENSG00000014641.21,0.062874,0.09878836156910334,279.0,546.0
ENSG00000014824.14,0.042372,0.09842111499735405,315.0,510.0
ENSG00000014914.21,0.006349,0.10284940863547026,248.0,577.0
ENSG00000014919.13,0.015772,0.09849893014654929,248.0,577.0
ENSG00000015133.19,0.02565,0.10349552108452872,254.0,571.0
ENSG00000015153.15,0.007205,0.10201319567043787,248.0,577.0
ENSG00000015171.20,0.060731,0.09995049865444737,258.0,567.0
ENSG00000015285.11,0.003625,0.10796437216571876,253.0,572.0
ENSG00000015413.9,0.000353,0.10455151005263069,248.0,577.0
ENSG00000015475.19,0.017158,0.10050598368638103,573.0,252.0
ENSG00000015479.20,0.000954,0.10121739196647243,258.0,567.0
ENSG00000015520.15,0.000474,0.10008603927790921,463.0,362.0
ENSG00000015532.10,0.019104,0.1071869086019764,253.0,572.0
ENSG00000015568.13,4e-06,0.10325419826307153,274.0,551.0
ENSG00000015592.16,1.7e-05,0.10022450221199548,267.0,558.0
ENSG00000015676.18,0.058032,0.10211452945509328,270.0,555.0
ENSG00000016082.15,9e-06,0.10393219165994307,257.0,568.0
ENSG00000016391.11,0.011851,0.10438504362928439,249.0,576.0
ENSG00000016402.13,0.002959,0.10056340493511706,248.0,577.0
ENSG00000016490.16,,-inf,,
ENSG00000016602.9,1.4e-05,0.10146019610167742,253.0,572.0
ENSG00000016864.18,0.027067,0.10349552108452874,254.0,571.0
ENSG00000017260.20,0.070583,0.10000980561760862,296.0,529.0
ENSG00000017427.17,0.000499,0.10068794744083723,262.0,563.0
ENSG00000017483.15,0.002504,0.09812407223359862,252.0,573.0
ENSG00000017797.13,0.046168,0.10169161070851024,262.0,563.0
ENSG00000018189.13,0.032826,0.10299451520819541,567.0,258.0
ENSG00000018236.15,0.009537,0.09736801746420226,571.0,254.0
ENSG00000018280.17,0.002211,0.1071807958642694,250.0,575.0
ENSG00000018408.15,0.03023,0.10629345592333701,248.0,577.0
ENSG00000018510.17,0.019676,0.10455151005263069,248.0,577.0
ENSG00000018607.7,1.3e-05,0.09760775655122018,474.0,351.0
ENSG00000018610.15,0.013179,0.10119757060611642,266.0,559.0
ENSG00000018625.15,0.000324,0.10194297743441606,248.0,577.0
ENSG00000018699.13,0.012503,0.10212345488575358,253.0,572.0
ENSG00000018869.17,0.000809,0.10748320610396014,261.0,564.0
ENSG00000019102.12,0.000441,0.10032045653690808,341.0,484.0
ENSG00000019144.19,0.028374,0.10046031326147355,274.0,551.0
ENSG00000019169.10,0.000244,0.09964709275148279,248.0,577.0
ENSG00000019186.10,5.1e-05,0.11037730369446148,280.0,545.0
ENSG00000019485.13,0.00414,0.10667784148319108,255.0,570.0
ENSG00000019505.8,0.001821,0.09879422966787205,289.0,536.0
ENSG00000019549.13,0.008153,0.10052697532148713,276.0,549.0
ENSG00000019582.15,0.514641,0.10909276463666928,256.0,569.0
ENSG00000019991.18,0.002219,0.09903286371463352,282.0,543.0
ENSG00000019995.6,0.008374,0.10170143202947365,260.0,565.0
ENSG00000020129.16,0.021436,0.10326545090339254,277.0,548.0
ENSG00000020181.18,0.011819,0.10296446639650529,285.0,540.0
ENSG00000020219.9,0.0,0.09440563752222095,468.0,357.0
ENSG00000020256.20,0.011856,0.10186670167433656,272.0,553.0
ENSG00000020426.11,0.006173,0.10765430378738772,259.0,566.0
ENSG00000020577.14,0.005619,0.10201319558599653,248.0,577.0
ENSG00000020633.19,0.004895,0.11175075441710375,252.0,573.0
ENSG00000020922.13,0.024304,0.10201319567043789,577.0,248.0
ENSG00000021300.14,0.00579,0.09731963709991992,310.0,515.0
ENSG00000021355.13,0.030405,0.10372510718416303,248.0,577.0
ENSG00000021461.17,8e-06,0.10636695484825169,257.0,568.0
ENSG00000021488.13,0.000119,0.10040916848248127,271.0,554.0
ENSG00000021574.13,0.014938,0.10378371252756116,283.0,542.0
ENSG00000021645.20,0.000639,0.10317122977837952,251.0,574.0
ENSG00000021762.20,0.018277,0.09941491028670355,274.0,551.0
ENSG00000021776.11,0.056981,0.10046004275041538,565.0,260.0
ENSG00000021826.17,0.001055,0.10248760902246484,250.0,575.0
ENSG00000021852.13,0.0,0.09685108378800401,414.0,411.0
ENSG00000022267.19,0.009642,0.09965267026550573,262.0,563.0
ENSG00000022277.13,0.036428,0.10372510718416303,248.0,577.0
ENSG00000022355.18,0.0,0.09386166779829208,503.0,322.0
ENSG00000022556.16,0.001474,0.09905783084289597,297.0,528.0
ENSG00000022567.10,0.010118,0.10118191196529458,345.0,480.0
ENSG00000022840.16,0.08777,0.1005912940074628,273.0,552.0
ENSG00000022976.15,0.003424,0.10647499184472718,266.0,559.0
ENSG00000023041.11,0.02045,0.10110742447041114,248.0,577.0
ENSG00000023171.18,0.001219,0.1045515100526307,248.0,577.0
